,text,likes,timestamp
137,"Fake Nationalism to frame the minority as Anti-national.
This Happening with Muslims/with Kukis. This is Truth. 

Arambam Samarendra One Meitei launched (UNLF) of Manipur on 24 Nov 1964.
Its founder President was Kalalung Kamei, a Naga.
Thankhopao Singsit, a Kuki as its…",103,08-08-2023
138,"For the Indigenous under 700sqkm

Manipur was just starting to feel good.
It was all blissful & touristy.
But the cruelty & greediness of them couldn’t be hidden for long.

Manipulative game of lying has become their baseline normalcy.
Looting & attacking feeble section has…",159,08-08-2023
139,"""𝘾𝙤𝙣𝙩𝙞𝙣𝙪𝙚 𝙩𝙤 𝙗𝙚 𝙁𝙖𝙞𝙧 𝙩𝙤 𝙖𝙡𝙡 & 𝙁𝙚𝙖𝙧 𝙉𝙤𝙣𝙚""

Our message 👆to All Ranks deployed in #Manipur for restoring peace & normalcy 

@adgpi 
@easterncomd 
@official_dgar",822,08-08-2023
140,"VIDEO | ""I moved the motion (no-confidence motion) and I was the first to speak on Manipur issue (in the Parliament) from Congress. I want to ask the BJP why their Manipur MPs didn't talk about the situation in their state (in the Parliament). This shows the BJP is ignoring…",787,08-08-2023
141,"कांग्रेस की नीतियों के कारण, हमारे प्रदेश में अनधिकृत प्रवासी या घुसपैठिए आ गए, और इस गलती को सुधारने के लिए राजीव गांधी को मजबूरन असम समझौता स्वीकार करना पड़ा।

Let me share the chronology of ethnic violence since 1990 in Manipur

#CongBetraysNorthEast",1854,08-08-2023
142,"Milords, What if, Manipur violence is manufactured internally r naturally existing differences r used by external nations to instigate violence. What is the use of interpretation of constitution in external agents giving birth to violence? deccanherald.com/opinion/edi…",2,08-09-2023
143,"Expecting Rahul Gandhi to table #NoConfidenceMotion against Modi government, the BJP was clearly off guard as Assam MP #GauravGogoi spoke about Manipur crisis. 

editorji.com/india-news/no-t…",0,08-09-2023
144,"No outcry over this by so called feminists and contractors of feminism. Because the matter is not related to Manipur or BJP ruled states?  

@ashokgehlot51 govt should take strict action against the culprits of this heinous inhumanity and cruelty!  @RajCMO @SupriyaShrinate",138,08-08-2023
145,"""Heartless Government"": Opposition Slams Centre Over Manipur In Parliament ndtv.com/india-news/heartles…",32,08-09-2023
146,"As Gaurav Gogoi posed three questions for PM Modi over inaction on Manipur, Sansad TV began listing government schemes or sectors which have seen success.

The ticker read: “India comes second in ayurvedic and herbal medicine exports…”

newslaundry.com/2023/08/08/n…",710,08-08-2023
147,"Prashant Bhushan caught spreading fake news amid Manipur unrest, calls Dehraduni singer and her father Manipuri- ‘one Kuki, other Meiti’: Details
  opindia.com/2023/08/prashant…",345,08-08-2023
148,"‘She is a minor, I am worried: Father of Dehraduni singer files complaint against Prashant Bhushan after he spread fake news amid Manipur unrest, talks to OpIndia

opindia.com/2023/08/father-d…",2046,08-08-2023
149,"Is he the Vice President of India and the Rajya Sabha chairman, or a BJP leader?
Why shouldn't the Manipur issue be discussed in the parliament?
Why does the VP of the country get so upset when the word Manipur is said on the floor?",2978,08-08-2023
150,"A video emerged on social media showing that Indian Police (CDOs) using Masjid, a Muslim sacred place, at Kwakta as a bunker in Manipur, India. 

📽️: @SamuelTKhongsai 
#Manipur #India",83,08-08-2023
151,"Total Chaos and Deliberately Misleading lies reigning in #Manipur. 

The official version of the @NBirenSingh Government submitted to Supreme Court that only 1 case of Rape and just 72 cases of Murder registered as on July 31.

This Official Statement reminds us of Gujarat  2002…",243,08-08-2023
152,"Mobocracy in Manipur for all to see. Meitei militia roaming freely on the street. Rule of law in tatters. Central forces at the mercy of #Meitei #terrorists. The complicity of Manipur state government is a big threat to #NationalSecurity 

@PMOIndia @HMOIndia
@adgpi @Spearcorps",61,08-08-2023
153,"BJP has two MPs from North east but no one denied what I said about the situation of Manipur, says Congress deputy leader in Loksabha @GauravGogoiAsm Ji. 

Foul mouthed Nishikant dubey was allowed but they didn’t allow their MPs from North east to speak.",1897,08-08-2023
154,But what stopped PM from speaking on #Manipur?,0,08-09-2023
155,"When will the army leadership stand up for the force it commands?
Manipur Police has registered an FIR against Assam Rifles for blocking their vehicle and obstructing them from discharging their duties after an altercation between the two forces last week indiatodayne.in/manipur/stor…",178,08-08-2023
156,"🚨KUKI PROPAGANDA
According to @th_robert there is no ILLEGAL IMMIGRANTS in #Manipur 
Since the beginning of #ManipurViolence he has been lying continuously, changing GOALPOST every TV discussion🚨Shameless creature! 
#SaveMeiteis #ManipurHorror @Pamphlet_in @JNU_official_50",105,08-08-2023
157,Assam Rifles & the #kukimilitants presently in #MANIPUR,63,30-07-2023
158,"Roar #RaGa… 

August 10, Mr @RahulGandhi , Lok Sabha , #Manipur …",758,08-08-2023
159,"We have 3 questions for PM Modi:

1. Why has PM Modi not visited Manipur till date?

2. Why did PM Modi take almost 80 days to speak on Manipur?

3. Why hasn't PM Modi sacked the CM of Manipur till date?

: @GauravGogoiAsm
Congress MP
#ManipurViolence
#NoConfidenceMotion",292,08-08-2023
160,"Same modus operandi of Kashmir repeated in Manipur.

J&K police used to arrest Armed forces and stop their movement to cordon operations on terrorists and they used to get safe passage in meantime.",1,08-09-2023
161,इधर उधर की बात करेंगे पर मणिपुर पर नहीं बोलेंगे।#Manipur,91,08-08-2023
162,"Meitei-centric Manipur Government's attempt to silence dissent and free speech by blocking internet for more than 90 days wasn't enough. They consistently targets Twitter accounts of those who spoke against them, including ITLF's first account, which only strengthens our resolve.…",203,08-08-2023
163,"She knows what is necessary for peace now. I don't care of her agendas. A crime boss as the head of the state, reminds me of Pablo Escobar and Medellin. More he stays it would burn more.
#manipur
#narcoterrorism
#BirenSingh",157,08-08-2023
164,"Today, Meitei women held a peaceful sit -in protest demanding removal of Assam Rifles from Manipur.",59,08-07-2023
165,So Narayana you agree that #bjp is incapable and has done nothing rectify situation in Manipur??,0,08-09-2023
166,"Congress wants discussion on Manipur but gets triggered by Rajasthan's law and order. @kharge is saying this is not the forum to discuss Rajasthan. 😹

Dekh raha hai Binod, kaise ghumaya jata hai?",7431,08-04-2023
167,"Where are we headed ? 

#SaveManipur
#SaveIndia
#TerribleGovernance ??

Manipur: Assam Rifles withdrawn from critical checkpoint in Bishnupur di... piped.video/mEI3PbccBCw via @YouTube",217,08-08-2023
168,"Chairperson of Delhi Commission for Women Ms. Swati Maliwal, who once served as Advisor to CM of Delhi on Public grievances and also an Indian Activist has the guts to speak it out for fellow Indian Kuki_Zo women and the people of Manipur at large. 

#PresidentRuleInManipur…",1047,08-07-2023
169,"""𝘾𝙤𝙣𝙩𝙞𝙣𝙪𝙚 𝙩𝙤 𝙗𝙚 𝙁𝙖𝙞𝙧 𝙩𝙤 𝙖𝙡𝙡 & 𝙁𝙚𝙖𝙧 𝙉𝙤𝙣𝙚""

Our message 👆to All Ranks deployed in #Manipur for restoring peace & normalcy 

@adgpi 
@easterncomd 
@official_dgar",823,08-08-2023
170,"WATCH: Youth Congress workers held a Sansad Gherao protest in Delhi over the Manipur issue. 

@srinivasiyc @IYC",237,08-08-2023
171,"This is an extremely serious charge against @official_dgar.
If it is indeed shielding Kuki militants and blocking Manipur police from doing their job, it warrants a full-fledged investigation and court martial.
Assam Rifles must also answer: 
* How so many Chin-Kukis have…",170,08-08-2023
172,"#BreakingNews: The case was related with an incident that occurred on August 5 in which the personnel of the 9 #AssamRifles allegedly blocked the way for the Manipur police team by keeping and parking their ""casper vehicle"" in the middle of the #Kwakta Pholang road. In the…",43,08-08-2023
173,@narendramodi 56” chest ?????????? @RahulGandhi We the people KNEW that @AmitShah and Modi will say Nehru is ruling Manipur so Gidhrakand is happening in Haryana . 😂,0,08-09-2023
174,"4 down, thousands more in the queue.

Let Peace Prevail in #Manipur
Let all the swines ₹0t in #€ll

Thank you @elonmusk @X

#ManipurViolence
#ManipurOnFire
#PrayForManipur
#SaveManipur
#SaveMeitei",20,08-08-2023
175,"#ManipurViolence at different levels
The new corrupted war strategy from the #Meitei is being exposed by Maktoob Media

The Manipur Police Commandos were seen misusing the Mosque in Kwakta as a bunker in the midst of cross-firing. The locals are not happy and say it’s…",311,08-08-2023
176,"More dangerous than the Kuki and more hypocrites than the Kuki nowadays. Who is she? Former Cop, ex candidate or social activists. Why is  @th_brinda hell bent on replacing the CM of Manipur. Is she working for the ITLF? She is not less than @paulphoenix1985 @tanmoyofc",110,08-08-2023
177,"assam rifles manipur bjp state unit demand pm - India Hindi News - मणिपुर से हटा दें असम राइफल्स, अपनी ही सरकार से भाजपा क्यों कर रही है ऐसी मांग livehindustan.com/national/s…",0,08-09-2023
178,"""Nuh Clashes Well-Coordinated, More Such Violence Likely Ahead of 2024 Polls"": Satyapal Malik
""The whole country will burn like Manipur if these people are not contained,' the former J&K governor said, in an apparent reference to the Modi govt""
Ominous! m.thewire.in/article/politic…",8729,08-02-2023
179,"The difference is clear! For Meiteis, it is God. For the Chin-Kuki, its the infamous ARs.

While many illegal immigrants reported on a daily basis in Manipur, AR is becoming GOD for the Kukis. Please note that AR is responsible for the border security in Manipur.

We simply can't…",552,08-05-2023
